avg_dep,airport,num_obs,datetime,avg_weather
40.66666666666666,ABI,6.0,2018-01-02,Fog Moderate
2.1666666666666665,ABI,6.0,2018-01-03,Clear
-7.166666666666668,ABI,6.0,2018-01-04,Clear
-5.333333333333333,ABI,6.0,2018-01-05,Clear
4.25,ABI,4.0,2018-01-06,Clear
-2.6666666666666665,ABI,6.0,2018-01-07,Rain Light
2.833333333333333,ABI,6.0,2018-01-08,Clear
9.2,ABI,5.0,2018-01-09,Clear
-7.8,ABI,5.0,2018-01-10,Clear
2.75,ABI,4.0,2018-01-11,Fog Moderate
21.83333333333333,ABI,6.0,2018-01-12,Clear
-1.0,ABI,4.0,2018-01-13,Clear
-3.333333333333333,ABI,6.0,2018-01-14,Clear
-4.8,ABI,5.0,2018-01-15,Clear
-3.0,ABI,4.0,2018-01-16,Clear
7.8,ABI,5.0,2018-01-17,Clear
4.333333333333333,ABI,6.0,2018-01-18,Clear
-4.0,ABI,6.0,2018-01-19,Clear
20.25,ABI,4.0,2018-01-20,Clear
29.5,ABI,6.0,2018-01-21,Fog Moderate
1.3333333333333333,ABI,6.0,2018-01-22,Clear
4.6,ABI,5.0,2018-01-23,Clear
-0.2,ABI,5.0,2018-01-24,Clear
-6.0,ABI,6.0,2018-01-25,Clear
14.5,ABI,6.0,2018-01-26,Rain Light
-1.5,ABI,4.0,2018-01-27,Clear
-2.0,ABI,6.0,2018-01-28,Clear
-7.833333333333332,ABI,6.0,2018-01-29,Clear
3.4,ABI,5.0,2018-01-30,Clear
5.2,ABI,5.0,2018-01-31,Clear
-6.333333333333332,ABI,6.0,2018-02-01,Clear
-5.0,ABI,6.0,2018-02-02,Clear
-10.25,ABI,4.0,2018-02-03,Clear
-7.0,ABI,6.0,2018-02-04,Clear
-5.333333333333333,ABI,6.0,2018-02-05,Clear
15.2,ABI,5.0,2018-02-06,Clear
44.4,ABI,5.0,2018-02-07,Clear
-7.0,ABI,6.0,2018-02-08,Clear
-9.333333333333334,ABI,6.0,2018-02-09,Clear
22.25,ABI,4.0,2018-02-10,Clear
12.6,ABI,5.0,2018-02-11,Clear
-5.333333333333333,ABI,6.0,2018-02-12,Clear
-6.2,ABI,5.0,2018-02-13,Fog Moderate
-3.6,ABI,5.0,2018-02-14,Clear
-3.6666666666666665,ABI,6.0,2018-02-15,Clear
-6.8,ABI,5.0,2018-02-16,Clear
-2.0,ABI,3.0,2018-02-17,Rain Light
4.0,ABI,5.0,2018-02-18,Rain Light
-5.0,ABI,5.0,2018-02-19,Clear
197.25,ABI,4.0,2018-02-20,Rain Light
84.5,ABI,4.0,2018-02-22,Rain Light
81.5,ABI,4.0,2018-02-23,Fog Severe
41.333333333333336,ABI,3.0,2018-02-24,Fog Severe
54.2,ABI,5.0,2018-02-25,Clear
10.0,ABI,5.0,2018-02-26,Clear
0.8,ABI,5.0,2018-02-27,Clear
1.0,ABI,4.0,2018-02-28,Rain Light
14.8,ABI,5.0,2018-03-01,Clear
39.8,ABI,5.0,2018-03-02,Clear
-2.0,ABI,3.0,2018-03-03,Clear
7.8,ABI,5.0,2018-03-04,Rain Light
9.2,ABI,5.0,2018-03-05,Clear
-1.4,ABI,5.0,2018-03-06,Clear
-6.2,ABI,5.0,2018-03-07,Clear
-0.8,ABI,5.0,2018-03-08,Clear
-5.0,ABI,5.0,2018-03-09,Clear
74.33333333333333,ABI,3.0,2018-03-10,Clear
7.4,ABI,5.0,2018-03-11,Clear
-5.8,ABI,5.0,2018-03-12,Clear
11.6,ABI,5.0,2018-03-13,Clear
-5.8,ABI,5.0,2018-03-14,Clear
-7.4,ABI,5.0,2018-03-15,Clear
-7.6,ABI,5.0,2018-03-16,Clear
-1.0,ABI,3.0,2018-03-17,Rain Light
3.4,ABI,5.0,2018-03-18,Clear
-4.6,ABI,5.0,2018-03-19,Rain Light
1.2,ABI,5.0,2018-03-20,Clear
-10.8,ABI,5.0,2018-03-21,Clear
-2.0,ABI,5.0,2018-03-22,Clear
-6.4,ABI,5.0,2018-03-23,Clear
1.0,ABI,3.0,2018-03-24,Clear
-8.6,ABI,5.0,2018-03-25,Clear
-2.8,ABI,5.0,2018-03-26,Clear
54.0,ABI,4.0,2018-03-27,Rain Light
-0.6,ABI,5.0,2018-03-28,Fog Severe
2.8,ABI,5.0,2018-03-29,Clear
2.6,ABI,5.0,2018-03-30,Clear
-6.333333333333332,ABI,3.0,2018-03-31,Clear
73.8,ABI,5.0,2018-04-01,Clear
39.8,ABI,5.0,2018-04-02,Clear
42.0,ABI,4.0,2018-04-03,Clear
7.833333333333332,ABI,6.0,2018-04-04,Clear
-6.333333333333332,ABI,6.0,2018-04-05,Clear
-4.6,ABI,5.0,2018-04-06,Clear
26.2,ABI,5.0,2018-04-07,Clear
-2.6666666666666665,ABI,6.0,2018-04-08,Clear
-2.833333333333333,ABI,6.0,2018-04-09,Clear
-1.0,ABI,6.0,2018-04-10,Clear
-4.0,ABI,6.0,2018-04-11,Clear
-5.666666666666668,ABI,6.0,2018-04-12,Clear
28.8,ABI,5.0,2018-04-13,Fog Moderate
-1.0,ABI,3.0,2018-04-14,Clear
-6.0,ABI,6.0,2018-04-15,Clear
3.0,ABI,6.0,2018-04-16,Clear
-7.0,ABI,6.0,2018-04-17,Clear
-2.5,ABI,6.0,2018-04-18,Fog Moderate
-3.333333333333333,ABI,6.0,2018-04-19,Clear
-5.5,ABI,6.0,2018-04-20,Clear
113.6,ABI,5.0,2018-04-21,Rain Light
-0.8333333333333334,ABI,6.0,2018-04-22,Clear
-2.0,ABI,6.0,2018-04-23,Clear
-7.666666666666668,ABI,6.0,2018-04-24,Clear
-2.5,ABI,6.0,2018-04-25,Rain Light
7.333333333333332,ABI,6.0,2018-04-26,Clear
-5.166666666666667,ABI,6.0,2018-04-27,Clear
-4.8,ABI,5.0,2018-04-28,Clear
-7.666666666666668,ABI,6.0,2018-04-29,Clear
-5.0,ABI,6.0,2018-04-30,Clear
-7.5,ABI,6.0,2018-05-01,Clear
-6.0,ABI,6.0,2018-05-02,Clear
65.8,ABI,5.0,2018-05-03,Rain Light
-6.833333333333332,ABI,6.0,2018-05-04,Clear
-2.4,ABI,5.0,2018-05-05,Clear
-6.0,ABI,5.0,2018-05-06,Clear
54.0,ABI,6.0,2018-05-07,Clear
-3.6666666666666665,ABI,6.0,2018-05-08,Clear
63.0,ABI,5.0,2018-05-09,Clear
16.0,ABI,6.0,2018-05-10,Clear
-4.166666666666667,ABI,6.0,2018-05-11,Clear
-3.8,ABI,5.0,2018-05-12,Clear
-7.6,ABI,5.0,2018-05-13,Clear
-0.3333333333333333,ABI,6.0,2018-05-14,Clear
9.833333333333334,ABI,6.0,2018-05-15,Rain Light
0.5,ABI,6.0,2018-05-16,Rain Light
-3.5,ABI,6.0,2018-05-17,Clear
19.666666666666668,ABI,6.0,2018-05-18,Rain Light
-0.8,ABI,5.0,2018-05-19,Clear
30.75,ABI,4.0,2018-05-20,Rain Light
-7.166666666666668,ABI,6.0,2018-05-21,Fog Severe
1.0,ABI,6.0,2018-05-22,Clear
-6.5,ABI,6.0,2018-05-23,Clear
-4.0,ABI,6.0,2018-05-24,Clear
4.333333333333333,ABI,6.0,2018-05-25,Rain Moderate
-3.4,ABI,5.0,2018-05-26,Rain Light
-10.0,ABI,4.0,2018-05-27,Clear
-9.166666666666666,ABI,6.0,2018-05-28,Clear
-5.5,ABI,6.0,2018-05-29,Clear
-2.6666666666666665,ABI,6.0,2018-05-30,Clear
-5.5,ABI,6.0,2018-05-31,Clear
-6.5,ABI,6.0,2018-06-01,Clear
-6.0,ABI,5.0,2018-06-02,Rain Light
26.0,ABI,5.0,2018-06-03,Clear
106.66666666666669,ABI,6.0,2018-06-04,Rain Light
47.66666666666666,ABI,6.0,2018-06-05,Clear
55.5,ABI,6.0,2018-06-06,Rain Light
1.0,ABI,4.0,2018-06-07,Clear
-1.2,ABI,5.0,2018-06-08,Rain Light
22.6,ABI,5.0,2018-06-09,Clear
18.4,ABI,5.0,2018-06-10,Rain Light
-5.666666666666668,ABI,6.0,2018-06-11,Clear
-3.0,ABI,6.0,2018-06-12,Clear
-0.6666666666666666,ABI,6.0,2018-06-13,Clear
-4.5,ABI,6.0,2018-06-14,Clear
0.2,ABI,5.0,2018-06-15,Clear
-3.4,ABI,5.0,2018-06-16,Fog Moderate
11.6,ABI,5.0,2018-06-17,Clear
-6.0,ABI,6.0,2018-06-18,Clear
1.0,ABI,6.0,2018-06-19,Clear
17.833333333333332,ABI,6.0,2018-06-20,Fog Moderate
13.0,ABI,6.0,2018-06-21,Clear
2.5,ABI,6.0,2018-06-22,Cold Severe
-3.2,ABI,5.0,2018-06-23,Clear
5.0,ABI,5.0,2018-06-24,Rain Light
-1.8333333333333333,ABI,6.0,2018-06-25,Clear
5.666666666666668,ABI,6.0,2018-06-26,Clear
0.5,ABI,6.0,2018-06-27,Clear
2.0,ABI,6.0,2018-06-28,Clear
-5.833333333333332,ABI,6.0,2018-06-29,Clear
0.8,ABI,5.0,2018-06-30,Clear
-1.2,ABI,5.0,2018-07-01,Rain Light
32.5,ABI,6.0,2018-07-02,Clear
-4.5,ABI,4.0,2018-07-03,Clear
-5.5,ABI,2.0,2018-07-04,Clear
25.2,ABI,5.0,2018-07-05,Clear
42.333333333333336,ABI,6.0,2018-07-06,Clear
18.2,ABI,5.0,2018-07-07,Rain Light
-6.333333333333332,ABI,6.0,2018-07-08,Rain Moderate
57.66666666666666,ABI,6.0,2018-07-09,Rain Light
71.5,ABI,6.0,2018-07-10,Rain Light
3.8333333333333335,ABI,6.0,2018-07-11,Clear
40.0,ABI,5.0,2018-07-12,Clear
74.0,ABI,5.0,2018-07-13,Rain Light
-1.2,ABI,5.0,2018-07-14,Clear
8.0,ABI,6.0,2018-07-15,Rain Light
-0.6666666666666666,ABI,6.0,2018-07-16,Rain Light
-1.3333333333333333,ABI,6.0,2018-07-17,Clear
7.5,ABI,6.0,2018-07-18,Clear
1.0,ABI,6.0,2018-07-19,Clear
13.5,ABI,6.0,2018-07-20,Clear
-2.8,ABI,5.0,2018-07-21,Clear
10.666666666666666,ABI,6.0,2018-07-22,Clear
1.3333333333333333,ABI,6.0,2018-07-23,Clear
1.6666666666666667,ABI,6.0,2018-07-24,Clear
-9.166666666666666,ABI,6.0,2018-07-25,Clear
30.16666666666667,ABI,6.0,2018-07-26,Clear
7.833333333333332,ABI,6.0,2018-07-27,Clear
24.0,ABI,5.0,2018-07-28,Clear
0.6666666666666666,ABI,6.0,2018-07-29,Clear
72.0,ABI,6.0,2018-07-30,Rain Light
11.166666666666664,ABI,6.0,2018-07-31,Clear
-7.0,ABI,6.0,2018-08-01,Clear
-1.3333333333333333,ABI,6.0,2018-08-02,Clear
-7.0,ABI,6.0,2018-08-03,Clear
-3.6,ABI,5.0,2018-08-04,Clear
-0.3333333333333333,ABI,6.0,2018-08-05,Clear
-2.0,ABI,5.0,2018-08-06,Clear
14.666666666666664,ABI,6.0,2018-08-07,Clear
0.4,ABI,5.0,2018-08-08,Rain Light
2.6666666666666665,ABI,6.0,2018-08-09,Rain Light
4.166666666666667,ABI,6.0,2018-08-10,Rain Light
-7.6,ABI,5.0,2018-08-11,Clear
3.1666666666666665,ABI,6.0,2018-08-12,Rain Light
33.8,ABI,5.0,2018-08-13,Rain Light
4.5,ABI,6.0,2018-08-14,Clear
3.5,ABI,6.0,2018-08-15,Clear
-7.5,ABI,6.0,2018-08-16,Clear
-0.16666666666666666,ABI,6.0,2018-08-17,Clear
-9.0,ABI,4.0,2018-08-18,Clear
35.833333333333336,ABI,6.0,2018-08-19,Rain Light
30.16666666666667,ABI,6.0,2018-08-20,Rain Light
-0.6666666666666666,ABI,6.0,2018-08-21,Clear
10.0,ABI,6.0,2018-08-22,Rain Light
0.8333333333333334,ABI,6.0,2018-08-23,Rain Light
5.0,ABI,6.0,2018-08-24,Clear
-5.4,ABI,5.0,2018-08-25,Cold Severe
22.0,ABI,5.0,2018-08-26,Cold Severe
22.83333333333333,ABI,6.0,2018-08-27,Cold Severe
-6.833333333333332,ABI,6.0,2018-08-28,Clear
1.6666666666666667,ABI,6.0,2018-08-29,Clear
-1.8333333333333333,ABI,6.0,2018-08-30,Clear
-0.5,ABI,6.0,2018-08-31,Clear
-4.75,ABI,4.0,2018-09-01,Clear
7.4,ABI,5.0,2018-09-02,Rain Light
-0.6666666666666666,ABI,6.0,2018-09-03,Rain Light
-1.6666666666666667,ABI,6.0,2018-09-04,Rain Light
0.3333333333333333,ABI,6.0,2018-09-05,Rain Light
17.666666666666668,ABI,6.0,2018-09-06,Rain Light
-5.2,ABI,5.0,2018-09-07,Rain Light
35.2,ABI,5.0,2018-09-08,Rain Light
-7.0,ABI,5.0,2018-09-09,Clear
34.333333333333336,ABI,6.0,2018-09-10,Clear
6.833333333333332,ABI,6.0,2018-09-11,Clear
-6.0,ABI,6.0,2018-09-12,Clear
-3.8333333333333335,ABI,6.0,2018-09-13,Clear
6.833333333333332,ABI,6.0,2018-09-14,Clear
1.0,ABI,5.0,2018-09-15,Clear
-6.6,ABI,5.0,2018-09-16,Rain Light
-8.0,ABI,6.0,2018-09-17,Clear
-7.666666666666668,ABI,6.0,2018-09-18,Clear
-8.166666666666666,ABI,6.0,2018-09-19,Clear
21.0,ABI,6.0,2018-09-20,Rain Light
27.2,ABI,5.0,2018-09-21,Rain Light
0.25,ABI,4.0,2018-09-22,Rain Light
-4.6,ABI,5.0,2018-09-23,Rain Light
4.0,ABI,6.0,2018-09-24,Clear
-6.666666666666668,ABI,6.0,2018-09-25,Clear
65.5,ABI,6.0,2018-09-26,Rain Light
-7.666666666666668,ABI,6.0,2018-09-27,Clear
-5.833333333333332,ABI,6.0,2018-09-28,Clear
6.6,ABI,5.0,2018-09-29,Cold Severe
-7.8,ABI,5.0,2018-09-30,Clear
-7.833333333333332,ABI,6.0,2018-10-01,Clear
18.5,ABI,6.0,2018-10-02,Clear
-7.666666666666668,ABI,6.0,2018-10-03,Clear
-2.1666666666666665,ABI,6.0,2018-10-04,Clear
11.5,ABI,6.0,2018-10-05,Clear
1.0,ABI,5.0,2018-10-06,Rain Light
17.8,ABI,5.0,2018-10-07,Rain Light
27.0,ABI,6.0,2018-10-08,Rain Light
93.0,ABI,6.0,2018-10-09,Rain Moderate
0.6666666666666666,ABI,6.0,2018-10-10,Clear
2.833333333333333,ABI,6.0,2018-10-11,Clear
0.0,ABI,6.0,2018-10-12,Cold Severe
257.3333333333333,ABI,3.0,2018-10-13,Rain Light
3.0,ABI,5.0,2018-10-14,Fog Severe
36.66666666666666,ABI,6.0,2018-10-15,Rain Light
0.6666666666666666,ABI,6.0,2018-10-16,Rain Light
14.5,ABI,6.0,2018-10-17,Rain Light
-2.5,ABI,6.0,2018-10-18,Cold Severe
15.5,ABI,6.0,2018-10-19,Rain Light
-1.4,ABI,5.0,2018-10-20,Fog Severe
2.2,ABI,5.0,2018-10-21,Clear
-7.333333333333332,ABI,6.0,2018-10-22,Clear
-1.8333333333333333,ABI,6.0,2018-10-23,Clear
-2.0,ABI,6.0,2018-10-24,Rain Light
-2.833333333333333,ABI,6.0,2018-10-25,Clear
2.333333333333333,ABI,6.0,2018-10-26,Fog Severe
-3.4,ABI,5.0,2018-10-27,Clear
-4.8,ABI,5.0,2018-10-28,Clear
-2.5,ABI,6.0,2018-10-29,Clear
-5.0,ABI,6.0,2018-10-30,Clear
2.4,ABI,5.0,2018-10-31,Rain Light
8.833333333333334,ABI,6.0,2018-11-01,Rain Light
6.0,ABI,6.0,2018-11-02,Clear
-2.4,ABI,5.0,2018-11-03,Clear
-2.8,ABI,5.0,2018-11-04,Rain Moderate
-5.166666666666667,ABI,6.0,2018-11-05,Clear
-7.0,ABI,6.0,2018-11-06,Clear
7.333333333333332,ABI,6.0,2018-11-07,Fog Severe
7.5,ABI,6.0,2018-11-08,Rain Light
31.4,ABI,5.0,2018-11-09,Rain Light
9.8,ABI,5.0,2018-11-10,Clear
-8.4,ABI,5.0,2018-11-11,Clear
91.2,ABI,5.0,2018-11-12,Rain Light
3.1666666666666665,ABI,6.0,2018-11-13,Clear
1.6666666666666667,ABI,6.0,2018-11-14,Clear
-6.0,ABI,6.0,2018-11-15,Clear
-9.0,ABI,6.0,2018-11-16,Clear
3.8,ABI,5.0,2018-11-17,Clear
-2.4,ABI,5.0,2018-11-18,Clear
7.333333333333332,ABI,6.0,2018-11-19,Clear
-9.0,ABI,6.0,2018-11-20,Clear
0.5,ABI,6.0,2018-11-21,Clear
-6.75,ABI,4.0,2018-11-22,Clear
1.25,ABI,4.0,2018-11-23,Rain Light
-7.2,ABI,5.0,2018-11-24,Clear
6.166666666666668,ABI,6.0,2018-11-25,Clear
1.8333333333333333,ABI,6.0,2018-11-26,Clear
-7.833333333333332,ABI,6.0,2018-11-27,Clear
-8.0,ABI,6.0,2018-11-28,Clear
7.166666666666668,ABI,6.0,2018-11-29,Clear
-7.166666666666668,ABI,6.0,2018-11-30,Clear
35.0,ABI,5.0,2018-12-01,Fog Moderate
-7.2,ABI,5.0,2018-12-02,Clear
19.0,ABI,6.0,2018-12-03,Clear
-2.5,ABI,6.0,2018-12-04,Clear
-1.6666666666666667,ABI,6.0,2018-12-05,Clear
2.6666666666666665,ABI,6.0,2018-12-06,Clear
2.1666666666666665,ABI,6.0,2018-12-07,Rain Light
8.0,ABI,3.0,2018-12-08,Rain Light
24.4,ABI,5.0,2018-12-09,Clear
5.5,ABI,6.0,2018-12-10,Clear
-5.666666666666668,ABI,6.0,2018-12-11,Clear
-7.0,ABI,6.0,2018-12-12,Clear
-1.5,ABI,6.0,2018-12-13,Rain Moderate
2.6666666666666665,ABI,6.0,2018-12-14,Rain Light
-2.2,ABI,5.0,2018-12-15,Clear
18.8,ABI,5.0,2018-12-16,Clear
2.1666666666666665,ABI,6.0,2018-12-17,Clear
-10.666666666666666,ABI,6.0,2018-12-18,Clear
11.0,ABI,6.0,2018-12-19,Fog Severe
4.666666666666667,ABI,6.0,2018-12-20,Clear
36.5,ABI,6.0,2018-12-21,Clear
-7.6,ABI,5.0,2018-12-22,Clear
-2.0,ABI,6.0,2018-12-23,Clear
-6.6,ABI,5.0,2018-12-24,Clear
-10.6,ABI,5.0,2018-12-25,Clear
3.0,ABI,5.0,2018-12-26,Rain Light
38.0,ABI,5.0,2018-12-27,Clear
-2.0,ABI,6.0,2018-12-28,Clear
18.4,ABI,5.0,2018-12-29,Clear
0.3333333333333333,ABI,6.0,2018-12-30,Rain Light
-6.666666666666668,ABI,6.0,2018-12-31,Rain Light
3.2,ABI,5.0,2019-01-01,Clear
77.6,ABI,5.0,2019-01-02,Rain Light
50.66666666666666,ABI,6.0,2019-01-03,Rain Light
70.33333333333333,ABI,6.0,2019-01-04,Clear
-6.4,ABI,5.0,2019-01-05,Clear
-2.6,ABI,5.0,2019-01-06,Clear
7.666666666666668,ABI,6.0,2019-01-07,Clear
18.6,ABI,5.0,2019-01-08,Clear
-5.833333333333332,ABI,6.0,2019-01-09,Clear
-7.833333333333332,ABI,6.0,2019-01-10,Clear
1.8333333333333333,ABI,6.0,2019-01-11,Rain Light
-3.5,ABI,4.0,2019-01-12,Rain Light
0.8,ABI,5.0,2019-01-13,Clear
-5.5,ABI,6.0,2019-01-14,Clear
-10.4,ABI,5.0,2019-01-15,Clear
-8.333333333333334,ABI,6.0,2019-01-16,Clear
-5.0,ABI,6.0,2019-01-17,Clear
-6.333333333333332,ABI,6.0,2019-01-18,Clear
30.0,ABI,4.0,2019-01-19,Storm Severe
-2.0,ABI,5.0,2019-01-20,Clear
0.0,ABI,6.0,2019-01-21,Clear
-7.2,ABI,5.0,2019-01-22,Clear
0.0,ABI,6.0,2019-01-23,Clear
-0.5,ABI,6.0,2019-01-24,Clear
-6.833333333333332,ABI,6.0,2019-01-25,Clear
5.75,ABI,4.0,2019-01-26,Clear
-1.2,ABI,5.0,2019-01-27,Rain Light
1.4,ABI,5.0,2019-01-28,Clear
-2.8,ABI,5.0,2019-01-29,Clear
-7.0,ABI,6.0,2019-01-30,Clear
-4.333333333333333,ABI,6.0,2019-01-31,Clear
-5.0,ABI,6.0,2019-02-01,Clear
14.75,ABI,4.0,2019-02-02,Clear
5.8,ABI,5.0,2019-02-03,Clear
-8.333333333333334,ABI,6.0,2019-02-04,Fog Moderate
-9.8,ABI,5.0,2019-02-05,Fog Moderate
2.5,ABI,6.0,2019-02-06,Clear
14.333333333333336,ABI,6.0,2019-02-07,Rain Light
2.833333333333333,ABI,6.0,2019-02-08,Clear
0.0,ABI,4.0,2019-02-09,Clear
-3.4,ABI,5.0,2019-02-10,Rain Light
0.8333333333333334,ABI,6.0,2019-02-11,Rain Light
8.0,ABI,5.0,2019-02-12,Rain Light
12.666666666666664,ABI,6.0,2019-02-13,Clear
13.833333333333336,ABI,6.0,2019-02-14,Clear
-2.6666666666666665,ABI,6.0,2019-02-15,Rain Light
4.25,ABI,4.0,2019-02-16,Clear
-4.333333333333333,ABI,6.0,2019-02-17,Fog Moderate
-6.0,ABI,6.0,2019-02-18,Clear
20.4,ABI,5.0,2019-02-19,Fog Moderate
-8.6,ABI,5.0,2019-02-20,Clear
-0.16666666666666666,ABI,6.0,2019-02-21,Clear
-3.8333333333333335,ABI,6.0,2019-02-22,Clear
10.75,ABI,4.0,2019-02-23,Rain Light
-7.5,ABI,6.0,2019-02-24,Clear
1.1666666666666667,ABI,6.0,2019-02-25,Clear
0.8,ABI,5.0,2019-02-26,Clear
9.2,ABI,5.0,2019-02-27,Clear
24.33333333333333,ABI,6.0,2019-02-28,Rain Light
-1.0,ABI,6.0,2019-03-01,Clear
49.5,ABI,4.0,2019-03-02,Clear
4.0,ABI,6.0,2019-03-03,Rain Light
44.0,ABI,6.0,2019-03-04,Clear
-5.0,ABI,5.0,2019-03-05,Clear
-3.0,ABI,5.0,2019-03-06,Clear
-5.5,ABI,6.0,2019-03-07,Clear
-4.5,ABI,6.0,2019-03-08,Clear
32.25,ABI,4.0,2019-03-09,Rain Moderate
68.66666666666667,ABI,6.0,2019-03-10,Rain Light
11.166666666666664,ABI,6.0,2019-03-11,Rain Light
-5.0,ABI,4.0,2019-03-12,Fog Severe
70.4,ABI,5.0,2019-03-13,Rain Moderate
2.1666666666666665,ABI,6.0,2019-03-14,Fog Moderate
-3.8333333333333335,ABI,6.0,2019-03-15,Clear
-7.75,ABI,4.0,2019-03-16,Clear
-3.6666666666666665,ABI,6.0,2019-03-17,Clear
-5.833333333333332,ABI,6.0,2019-03-18,Clear
10.8,ABI,5.0,2019-03-19,Clear
6.0,ABI,5.0,2019-03-20,Clear
-1.8333333333333333,ABI,6.0,2019-03-21,Clear
-7.0,ABI,6.0,2019-03-22,Clear
-10.75,ABI,4.0,2019-03-23,Rain Light
-7.166666666666668,ABI,6.0,2019-03-24,Clear
11.666666666666664,ABI,6.0,2019-03-25,Clear
-5.6,ABI,5.0,2019-03-26,Clear
-3.0,ABI,5.0,2019-03-27,Clear
7.5,ABI,6.0,2019-03-28,Clear
-3.0,ABI,6.0,2019-03-29,Clear
0.75,ABI,4.0,2019-03-30,Clear
-8.833333333333334,ABI,6.0,2019-03-31,Clear
0.0,ABI,6.0,2019-04-01,Clear
-8.0,ABI,5.0,2019-04-02,Clear
8.0,ABI,5.0,2019-04-03,Clear
15.666666666666664,ABI,6.0,2019-04-04,Clear
-2.6666666666666665,ABI,6.0,2019-04-05,Clear
130.0,ABI,3.0,2019-04-06,Rain Light
-1.3333333333333333,ABI,6.0,2019-04-07,Fog Severe
10.5,ABI,6.0,2019-04-08,Fog Severe
-8.2,ABI,5.0,2019-04-09,Clear
4.6,ABI,5.0,2019-04-10,Clear
3.8333333333333335,ABI,6.0,2019-04-11,Fog Moderate
-6.833333333333332,ABI,6.0,2019-04-12,Clear
105.0,ABI,2.0,2019-04-13,Rain Light
6.333333333333332,ABI,6.0,2019-04-14,Rain Light
-6.666666666666668,ABI,6.0,2019-04-15,Clear
-7.6,ABI,5.0,2019-04-16,Clear
-5.2,ABI,5.0,2019-04-17,Clear
74.66666666666667,ABI,6.0,2019-04-18,Clear
-8.5,ABI,6.0,2019-04-19,Clear
-4.75,ABI,4.0,2019-04-20,Clear
-9.333333333333334,ABI,6.0,2019-04-21,Clear
-3.333333333333333,ABI,6.0,2019-04-22,Clear
-7.6,ABI,5.0,2019-04-23,Rain Light
13.75,ABI,4.0,2019-04-24,Rain Light
21.5,ABI,6.0,2019-04-25,Clear
-9.666666666666666,ABI,6.0,2019-04-26,Clear
-2.0,ABI,4.0,2019-04-27,Clear
14.833333333333336,ABI,6.0,2019-04-28,Clear
-4.666666666666667,ABI,6.0,2019-04-29,Clear
17.4,ABI,5.0,2019-04-30,Fog Moderate
59.75,ABI,4.0,2019-05-01,Clear
68.16666666666667,ABI,6.0,2019-05-02,Rain Light
47.83333333333334,ABI,6.0,2019-05-03,Rain Light
12.5,ABI,6.0,2019-05-04,Fog Severe
3.0,ABI,7.0,2019-05-05,Clear
34.285714285714285,ABI,7.0,2019-05-06,Clear
38.857142857142854,ABI,7.0,2019-05-07,Clear
54.5,ABI,6.0,2019-05-08,Rain Light
14.428571428571427,ABI,7.0,2019-05-09,Clear
9.142857142857142,ABI,7.0,2019-05-10,Rain Light
21.2,ABI,5.0,2019-05-11,Rain Light
58.714285714285715,ABI,7.0,2019-05-12,Clear
2.571428571428572,ABI,7.0,2019-05-13,Clear
-7.7142857142857135,ABI,7.0,2019-05-14,Clear
1.1428571428571428,ABI,7.0,2019-05-15,Clear
-4.428571428571429,ABI,7.0,2019-05-16,Fog Moderate
4.142857142857143,ABI,7.0,2019-05-17,Clear
41.333333333333336,ABI,3.0,2019-05-18,Rain Light
-2.8571428571428568,ABI,7.0,2019-05-19,Clear
-0.42857142857142855,ABI,7.0,2019-05-20,Fog Moderate
36.285714285714285,ABI,7.0,2019-05-21,Rain Moderate
14.714285714285715,ABI,7.0,2019-05-22,Fog Moderate
-2.4285714285714284,ABI,7.0,2019-05-23,Fog Moderate
2.142857142857143,ABI,7.0,2019-05-24,Clear
-5.6,ABI,5.0,2019-05-25,Clear
-6.0,ABI,5.0,2019-05-26,Clear
2.1666666666666665,ABI,6.0,2019-05-27,Clear
50.14285714285714,ABI,7.0,2019-05-28,Clear
175.0,ABI,4.0,2019-05-29,Rain Light
4.571428571428571,ABI,7.0,2019-05-30,Clear
28.57142857142857,ABI,7.0,2019-05-31,Rain Light
47.16666666666666,ABI,6.0,2019-06-01,Clear
65.28571428571429,ABI,7.0,2019-06-02,Rain Light
18.571428571428573,ABI,7.0,2019-06-03,Rain Light
0.14285714285714285,ABI,7.0,2019-06-04,Rain Light
10.142857142857142,ABI,7.0,2019-06-05,Rain Heavy
6.0,ABI,7.0,2019-06-06,Rain Moderate
-1.4285714285714286,ABI,7.0,2019-06-07,Clear
-1.1666666666666667,ABI,6.0,2019-06-08,Clear
86.5,ABI,6.0,2019-06-09,Clear
7.142857142857142,ABI,7.0,2019-06-10,Rain Light
15.142857142857142,ABI,7.0,2019-06-11,Clear
3.0,ABI,7.0,2019-06-12,Clear
3.571428571428572,ABI,7.0,2019-06-13,Clear
-2.4285714285714284,ABI,7.0,2019-06-14,Clear
52.16666666666666,ABI,6.0,2019-06-15,Clear
26.5,ABI,4.0,2019-06-16,Rain Light
85.14285714285714,ABI,7.0,2019-06-17,Clear
37.0,ABI,7.0,2019-06-18,Rain Light
8.833333333333334,ABI,6.0,2019-06-19,Clear
2.0,ABI,7.0,2019-06-20,Rain Light
4.285714285714286,ABI,7.0,2019-06-21,Clear
1.1666666666666667,ABI,6.0,2019-06-22,Clear
8.166666666666666,ABI,6.0,2019-06-23,Clear
70.83333333333333,ABI,6.0,2019-06-24,Storm Severe
-1.5714285714285714,ABI,7.0,2019-06-25,Rain Light
